fegrow_result/complexes_pdbs/rec_12_mol19.pdb,released_MERS-CoV_Mpro/mers_files/mers_19.pdb,39,39
fegrow_result/complexes_pdbs/rec_12_mol2.pdb,released_MERS-CoV_Mpro/mers_files/mers_2.pdb,33,33
fegrow_result/complexes_pdbs/rec_12_mol20.pdb,released_MERS-CoV_Mpro/mers_files/mers_20.pdb,37,37
fegrow_result/complexes_pdbs/rec_12_mol21.pdb,released_MERS-CoV_Mpro/mers_files/mers_21.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol22.pdb,released_MERS-CoV_Mpro/mers_files/mers_22.pdb,24,24
fegrow_result/complexes_pdbs/rec_12_mol23.pdb,released_MERS-CoV_Mpro/mers_files/mers_23.pdb,37,37
fegrow_result/complexes_pdbs/rec_12_mol24.pdb,released_MERS-CoV_Mpro/mers_files/mers_24.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol25.pdb,released_MERS-CoV_Mpro/mers_files/mers_25.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol26.pdb,released_MERS-CoV_Mpro/mers_files/mers_26.pdb,27,27
fegrow_result/complexes_pdbs/rec_12_mol27.pdb,released_MERS-CoV_Mpro/mers_files/mers_27.pdb,25,25
fegrow_result/complexes_pdbs/rec_12_mol28.pdb,released_MERS-CoV_Mpro/mers_files/mers_28.pdb,39,39
fegrow_result/complexes_pdbs/rec_12_mol29.pdb,released_MERS-CoV_Mpro/mers_files/mers_29.pdb,39,39
fegrow_result/complexes_pdbs/rec_12_mol3.pdb,released_MERS-CoV_Mpro/mers_files/mers_3.pdb,42,42
fegrow_result/complexes_pdbs/rec_12_mol30.pdb,released_MERS-CoV_Mpro/mers_files/mers_30.pdb,39,39
fegrow_result/complexes_pdbs/rec_12_mol31.pdb,released_MERS-CoV_Mpro/mers_files/mers_31.pdb,41,41
fegrow_result/complexes_pdbs/rec_12_mol32.pdb,released_MERS-CoV_Mpro/mers_files/mers_32.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol33.pdb,released_MERS-CoV_Mpro/mers_files/mers_33.pdb,25,25
fegrow_result/complexes_pdbs/rec_12_mol34.pdb,released_MERS-CoV_Mpro/mers_files/mers_34.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol35.pdb,released_MERS-CoV_Mpro/mers_files/mers_35.pdb,31,31
fegrow_result/complexes_pdbs/rec_12_mol36.pdb,released_MERS-CoV_Mpro/mers_files/mers_36.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol37.pdb,released_MERS-CoV_Mpro/mers_files/mers_37.pdb,30,30
fegrow_result/complexes_pdbs/rec_12_mol38.pdb,released_MERS-CoV_Mpro/mers_files/mers_38.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol39.pdb,released_MERS-CoV_Mpro/mers_files/mers_39.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol4.pdb,released_MERS-CoV_Mpro/mers_files/mers_4.pdb,23,23
fegrow_result/complexes_pdbs/rec_12_mol40.pdb,released_MERS-CoV_Mpro/mers_files/mers_40.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol41.pdb,released_MERS-CoV_Mpro/mers_files/mers_41.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol42.pdb,released_MERS-CoV_Mpro/mers_files/mers_42.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol43.pdb,released_MERS-CoV_Mpro/mers_files/mers_43.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol44.pdb,released_MERS-CoV_Mpro/mers_files/mers_44.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol45.pdb,released_MERS-CoV_Mpro/mers_files/mers_45.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol46.pdb,released_MERS-CoV_Mpro/mers_files/mers_46.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol47.pdb,released_MERS-CoV_Mpro/mers_files/mers_47.pdb,33,33
fegrow_result/complexes_pdbs/rec_12_mol48.pdb,released_MERS-CoV_Mpro/mers_files/mers_48.pdb,21,21
fegrow_result/complexes_pdbs/rec_12_mol49.pdb,released_MERS-CoV_Mpro/mers_files/mers_49.pdb,26,26
fegrow_result/complexes_pdbs/rec_12_mol5.pdb,released_MERS-CoV_Mpro/mers_files/mers_5.pdb,31,31
fegrow_result/complexes_pdbs/rec_12_mol50.pdb,released_MERS-CoV_Mpro/mers_files/mers_50.pdb,22,22
fegrow_result/complexes_pdbs/rec_12_mol51.pdb,released_MERS-CoV_Mpro/mers_files/mers_51.pdb,42,42
fegrow_result/complexes_pdbs/rec_12_mol52.pdb,released_MERS-CoV_Mpro/mers_files/mers_52.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol53.pdb,released_MERS-CoV_Mpro/mers_files/mers_53.pdb,44,44
fegrow_result/complexes_pdbs/rec_12_mol54.pdb,released_MERS-CoV_Mpro/mers_files/mers_54.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol55.pdb,released_MERS-CoV_Mpro/mers_files/mers_55.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol56.pdb,released_MERS-CoV_Mpro/mers_files/mers_56.pdb,24,24
fegrow_result/complexes_pdbs/rec_12_mol57.pdb,released_MERS-CoV_Mpro/mers_files/mers_57.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol58.pdb,released_MERS-CoV_Mpro/mers_files/mers_58.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol59.pdb,released_MERS-CoV_Mpro/mers_files/mers_59.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol6.pdb,released_MERS-CoV_Mpro/mers_files/mers_6.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol60.pdb,released_MERS-CoV_Mpro/mers_files/mers_60.pdb,22,22
fegrow_result/complexes_pdbs/rec_12_mol61.pdb,released_MERS-CoV_Mpro/mers_files/mers_61.pdb,41,41
fegrow_result/complexes_pdbs/rec_12_mol62.pdb,released_MERS-CoV_Mpro/mers_files/mers_62.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol63.pdb,released_MERS-CoV_Mpro/mers_files/mers_63.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol64.pdb,released_MERS-CoV_Mpro/mers_files/mers_64.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol65.pdb,released_MERS-CoV_Mpro/mers_files/mers_65.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol66.pdb,released_MERS-CoV_Mpro/mers_files/mers_66.pdb,25,25
fegrow_result/complexes_pdbs/rec_12_mol67.pdb,released_MERS-CoV_Mpro/mers_files/mers_67.pdb,39,38
fegrow_result/complexes_pdbs/rec_12_mol68.pdb,released_MERS-CoV_Mpro/mers_files/mers_68.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol69.pdb,released_MERS-CoV_Mpro/mers_files/mers_69.pdb,37,37
fegrow_result/complexes_pdbs/rec_12_mol7.pdb,released_MERS-CoV_Mpro/mers_files/mers_7.pdb,19,19
fegrow_result/complexes_pdbs/rec_12_mol70.pdb,released_MERS-CoV_Mpro/mers_files/mers_70.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol71.pdb,released_MERS-CoV_Mpro/mers_files/mers_71.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol72.pdb,released_MERS-CoV_Mpro/mers_files/mers_72.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol73.pdb,released_MERS-CoV_Mpro/mers_files/mers_73.pdb,32,32
fegrow_result/complexes_pdbs/rec_12_mol74.pdb,released_MERS-CoV_Mpro/mers_files/mers_74.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol75.pdb,released_MERS-CoV_Mpro/mers_files/mers_75.pdb,41,41
fegrow_result/complexes_pdbs/rec_12_mol76.pdb,released_MERS-CoV_Mpro/mers_files/mers_76.pdb,33,33
fegrow_result/complexes_pdbs/rec_12_mol77.pdb,released_MERS-CoV_Mpro/mers_files/mers_77.pdb,33,33
fegrow_result/complexes_pdbs/rec_12_mol79.pdb,released_MERS-CoV_Mpro/mers_files/mers_79.pdb,20,20
fegrow_result/complexes_pdbs/rec_12_mol8.pdb,released_MERS-CoV_Mpro/mers_files/mers_8.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol80.pdb,released_MERS-CoV_Mpro/mers_files/mers_80.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol81.pdb,released_MERS-CoV_Mpro/mers_files/mers_81.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol82.pdb,released_MERS-CoV_Mpro/mers_files/mers_82.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol83.pdb,released_MERS-CoV_Mpro/mers_files/mers_83.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol84.pdb,released_MERS-CoV_Mpro/mers_files/mers_84.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol85.pdb,released_MERS-CoV_Mpro/mers_files/mers_85.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol86.pdb,released_MERS-CoV_Mpro/mers_files/mers_86.pdb,40,40
fegrow_result/complexes_pdbs/rec_12_mol87.pdb,released_MERS-CoV_Mpro/mers_files/mers_87.pdb,38,38
fegrow_result/complexes_pdbs/rec_12_mol88.pdb,released_MERS-CoV_Mpro/mers_files/mers_88.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol89.pdb,released_MERS-CoV_Mpro/mers_files/mers_89.pdb,20,20
fegrow_result/complexes_pdbs/rec_12_mol9.pdb,released_MERS-CoV_Mpro/mers_files/mers_9.pdb,35,35
fegrow_result/complexes_pdbs/rec_12_mol90.pdb,released_MERS-CoV_Mpro/mers_files/mers_90.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol91.pdb,released_MERS-CoV_Mpro/mers_files/mers_91.pdb,34,34
fegrow_result/complexes_pdbs/rec_12_mol92.pdb,released_MERS-CoV_Mpro/mers_files/mers_92.pdb,27,27
fegrow_result/complexes_pdbs/rec_12_mol93.pdb,released_MERS-CoV_Mpro/mers_files/mers_93.pdb,32,32
fegrow_result/complexes_pdbs/rec_12_mol94.pdb,released_MERS-CoV_Mpro/mers_files/mers_94.pdb,36,36
fegrow_result/complexes_pdbs/rec_12_mol95.pdb,released_MERS-CoV_Mpro/mers_files/mers_95.pdb,39,39
fegrow_result/complexes_pdbs/rec_12_mol96.pdb,released_MERS-CoV_Mpro/mers_files/mers_96.pdb,22,22
fegrow_result/complexes_pdbs/rec_13_mol1.pdb,released_MERS-CoV_Mpro/mers_files/mers_1.pdb,30,30
fegrow_result/complexes_pdbs/rec_13_mol11.pdb,released_MERS-CoV_Mpro/mers_files/mers_11.pdb,28,28
fegrow_result/complexes_pdbs/rec_13_mol12.pdb,released_MERS-CoV_Mpro/mers_files/mers_12.pdb,24,24
fegrow_result/complexes_pdbs/rec_13_mol14.pdb,released_MERS-CoV_Mpro/mers_files/mers_14.pdb,37,37
fegrow_result/complexes_pdbs/rec_13_mol16.pdb,released_MERS-CoV_Mpro/mers_files/mers_16.pdb,25,25
fegrow_result/complexes_pdbs/rec_13_mol17.pdb,released_MERS-CoV_Mpro/mers_files/mers_17.pdb,35,35
fegrow_result/complexes_pdbs/rec_13_mol18.pdb,released_MERS-CoV_Mpro/mers_files/mers_18.pdb,24,24
fegrow_result/complexes_pdbs/rec_13_mol19.pdb,released_MERS-CoV_Mpro/mers_files/mers_19.pdb,39,39
fegrow_result/complexes_pdbs/rec_13_mol20.pdb,released_MERS-CoV_Mpro/mers_files/mers_20.pdb,37,37
fegrow_result/complexes_pdbs/rec_13_mol22.pdb,released_MERS-CoV_Mpro/mers_files/mers_22.pdb,24,24
fegrow_result/complexes_pdbs/rec_13_mol23.pdb,released_MERS-CoV_Mpro/mers_files/mers_23.pdb,37,37
fegrow_result/complexes_pdbs/rec_13_mol24.pdb,released_MERS-CoV_Mpro/mers_files/mers_24.pdb,39,38
fegrow_result/complexes_pdbs/rec_13_mol26.pdb,released_MERS-CoV_Mpro/mers_files/mers_26.pdb,27,27
fegrow_result/complexes_pdbs/rec_13_mol27.pdb,released_MERS-CoV_Mpro/mers_files/mers_27.pdb,25,25
fegrow_result/complexes_pdbs/rec_13_mol28.pdb,released_MERS-CoV_Mpro/mers_files/mers_28.pdb,39,39
fegrow_result/complexes_pdbs/rec_13_mol29.pdb,released_MERS-CoV_Mpro/mers_files/mers_29.pdb,39,39
fegrow_result/complexes_pdbs/rec_13_mol32.pdb,released_MERS-CoV_Mpro/mers_files/mers_32.pdb,38,38
fegrow_result/complexes_pdbs/rec_13_mol33.pdb,released_MERS-CoV_Mpro/mers_files/mers_33.pdb,25,25
fegrow_result/complexes_pdbs/rec_13_mol35.pdb,released_MERS-CoV_Mpro/mers_files/mers_35.pdb,31,31
fegrow_result/complexes_pdbs/rec_13_mol37.pdb,released_MERS-CoV_Mpro/mers_files/mers_37.pdb,30,30
fegrow_result/complexes_pdbs/rec_13_mol38.pdb,released_MERS-CoV_Mpro/mers_files/mers_38.pdb,40,40
fegrow_result/complexes_pdbs/rec_13_mol39.pdb,released_MERS-CoV_Mpro/mers_files/mers_39.pdb,35,35
fegrow_result/complexes_pdbs/rec_13_mol4.pdb,released_MERS-CoV_Mpro/mers_files/mers_4.pdb,23,23
fegrow_result/complexes_pdbs/rec_13_mol43.pdb,released_MERS-CoV_Mpro/mers_files/mers_43.pdb,36,36
fegrow_result/complexes_pdbs/rec_13_mol47.pdb,released_MERS-CoV_Mpro/mers_files/mers_47.pdb,33,33
fegrow_result/complexes_pdbs/rec_13_mol48.pdb,released_MERS-CoV_Mpro/mers_files/mers_48.pdb,21,21
fegrow_result/complexes_pdbs/rec_13_mol49.pdb,released_MERS-CoV_Mpro/mers_files/mers_49.pdb,26,26
fegrow_result/complexes_pdbs/rec_13_mol5.pdb,released_MERS-CoV_Mpro/mers_files/mers_5.pdb,31,31
fegrow_result/complexes_pdbs/rec_13_mol50.pdb,released_MERS-CoV_Mpro/mers_files/mers_50.pdb,22,22
fegrow_result/complexes_pdbs/rec_13_mol56.pdb,released_MERS-CoV_Mpro/mers_files/mers_56.pdb,24,24
fegrow_result/complexes_pdbs/rec_13_mol6.pdb,released_MERS-CoV_Mpro/mers_files/mers_6.pdb,36,36
fegrow_result/complexes_pdbs/rec_13_mol60.pdb,released_MERS-CoV_Mpro/mers_files/mers_60.pdb,22,22
fegrow_result/complexes_pdbs/rec_13_mol62.pdb,released_MERS-CoV_Mpro/mers_files/mers_62.pdb,38,38
fegrow_result/complexes_pdbs/rec_13_mol64.pdb,released_MERS-CoV_Mpro/mers_files/mers_64.pdb,36,36
